지점,지점명,날짜,강수량(mm)
226,보은(충북),2020-07-20,18.2
226,보은(충북),2020-07-21,0.1
226,보은(충북),2020-07-22,37.5
226,보은(충북),2020-07-23,47.9
226,보은(충북),2020-07-24,15.1
226,보은(충북),2020-07-25,10.9
226,보은(충북),2020-07-26,0.8
226,보은(충북),2020-07-27,0.7
226,보은(충북),2020-07-28,8.2
226,보은(충북),2020-07-29,89.2
226,보은(충북),2020-07-30,131.5
221,제천(충북),2020-06-24,7.7
221,제천(충북),2020-06-25,4.0
221,제천(충북),2020-06-26,3.0
221,제천(충북),2020-06-27,0.1
221,제천(충북),2020-06-29,14.2
221,제천(충북),2020-06-30,18.8
221,제천(충북),2020-07-01,2.0
221,제천(충북),2020-07-03,0.5
221,제천(충북),2020-07-04,0.7
221,제천(충북),2020-07-10,1.8
221,제천(충북),2020-07-12,4.7
221,제천(충북),2020-07-13,64.9
221,제천(충북),2020-07-14,5.4
221,제천(충북),2020-07-15,1.1
221,제천(충북),2020-07-16,0.0
221,제천(충북),2020-07-19,0.2
221,제천(충북),2020-07-20,17.5
221,제천(충북),2020-07-22,12.1
221,제천(충북),2020-07-23,55.2
221,제천(충북),2020-07-24,8.3
221,제천(충북),2020-07-25,3.3
221,제천(충북),2020-07-27,4.4
221,제천(충북),2020-07-28,3.6
221,제천(충북),2020-07-29,105.6
221,제천(충북),2020-07-30,26.2
131,청주(충북),2020-06-24,0.7
131,청주(충북),2020-06-25,1.8
131,청주(충북),2020-06-26,0.0
131,청주(충북),2020-06-29,36.6
131,청주(충북),2020-06-30,22.8
131,청주(충북),2020-07-01,1.5
131,청주(충북),2020-07-03,0.0
131,청주(충북),2020-07-10,14.7
131,청주(충북),2020-07-12,14.9
131,청주(충북),2020-07-13,79.3
131,청주(충북),2020-07-14,8.5
131,청주(충북),2020-07-15,3.9
131,청주(충북),2020-07-17,11.0
131,청주(충북),2020-07-19,7.5
131,청주(충북),2020-07-20,10.3
131,청주(충북),2020-07-22,28.3
131,청주(충북),2020-07-23,39.6
131,청주(충북),2020-07-24,33.4
131,청주(충북),2020-07-25,11.5
131,청주(충북),2020-07-26,2.4
131,청주(충북),2020-07-27,8.1
131,청주(충북),2020-07-28,0.4
131,청주(충북),2020-07-29,41.7
131,청주(충북),2020-07-30,69.6
135,추풍령(충북),2020-06-24,7.1
135,추풍령(충북),2020-06-25,0.9
135,추풍령(충북),2020-06-26,0.0
135,추풍령(충북),2020-06-27,0.0
135,추풍령(충북),2020-06-29,35.4
135,추풍령(충북),2020-06-30,8.8
135,추풍령(충북),2020-07-01,0.3
135,추풍령(충북),2020-07-03,4.9
135,추풍령(충북),2020-07-04,0.1
135,추풍령(충북),2020-07-06,67.0
135,추풍령(충북),2020-07-07,0.0
135,추풍령(충북),2020-07-09,0.5
135,추풍령(충북),2020-07-10,14.5
135,추풍령(충북),2020-07-11,0.1
135,추풍령(충북),2020-07-12,49.3
135,추풍령(충북),2020-07-13,83.8
135,추풍령(충북),2020-07-14,2.7
135,추풍령(충북),2020-07-15,6.4
135,추풍령(충북),2020-07-19,0.0
135,추풍령(충북),2020-07-20,23.7
135,추풍령(충북),2020-07-22,42.6
135,추풍령(충북),2020-07-23,53.6
135,추풍령(충북),2020-07-24,26.3
135,추풍령(충북),2020-07-25,6.8
135,추풍령(충북),2020-07-26,5.2
135,추풍령(충북),2020-07-27,3.0
135,추풍령(충북),2020-07-28,30.8
135,추풍령(충북),2020-07-29,22.6
135,추풍령(충북),2020-07-30,54.9
127,충주(충북),2020-06-24,9.3
127,충주(충북),2020-06-25,1.6
127,충주(충북),2020-06-26,0.1
127,충주(충북),2020-06-29,20.6
127,충주(충북),2020-06-30,28.4
127,충주(충북),2020-07-01,10.5
127,충주(충북),2020-07-03,0.5
127,충주(충북),2020-07-04,1.1
127,충주(충북),2020-07-07,0.0
127,충주(충북),2020-07-10,0.9
127,충주(충북),2020-07-11,0.0
127,충주(충북),2020-07-12,7.6
127,충주(충북),2020-07-13,65.6
127,충주(충북),2020-07-14,6.5
127,충주(충북),2020-07-15,3.1
127,충주(충북),2020-07-17,0.1
127,충주(충북),2020-07-19,2.1
127,충주(충북),2020-07-20,17.0
127,충주(충북),2020-07-22,30.6
127,충주(충북),2020-07-23,51.4
127,충주(충북),2020-07-24,3.5
127,충주(충북),2020-07-25,4.2
127,충주(충북),2020-07-26,1.0
127,충주(충북),2020-07-27,7.0
127,충주(충북),2020-07-28,6.7
127,충주(충북),2020-07-29,82.3
127,충주(충북),2020-07-30,50.5
133,대전(충남),2020-06-24,7.3
133,대전(충남),2020-06-25,3.9
133,대전(충남),2020-06-26,0.1
133,대전(충남),2020-06-27,0.0
133,대전(충남),2020-06-29,41.5
133,대전(충남),2020-06-30,24.5
133,대전(충남),2020-07-01,0.2
133,대전(충남),2020-07-03,1.0
133,대전(충남),2020-07-04,0.0
133,대전(충남),2020-07-06,0.2
133,대전(충남),2020-07-07,0.2
133,대전(충남),2020-07-10,9.5
133,대전(충남),2020-07-12,43.8
133,대전(충남),2020-07-13,117.9
133,대전(충남),2020-07-14,6.1
133,대전(충남),2020-07-15,9.3
133,대전(충남),2020-07-19,7.2
133,대전(충남),2020-07-20,20.2
133,대전(충남),2020-07-22,25.1
133,대전(충남),2020-07-23,52.8
133,대전(충남),2020-07-24,13.5
133,대전(충남),2020-07-25,2.6
133,대전(충남),2020-07-26,0.4
133,대전(충남),2020-07-27,2.6
133,대전(충남),2020-07-28,6.6
133,대전(충남),2020-07-29,67.9
133,대전(충남),2020-07-30,141.3
238,금산(충남),2020-06-24,4.3
238,금산(충남),2020-06-25,1.6
238,금산(충남),2020-06-26,0.0
238,금산(충남),2020-06-29,33.0
238,금산(충남),2020-06-30,10.6
238,금산(충남),2020-07-01,1.5
238,금산(충남),2020-07-02,0.0
238,금산(충남),2020-07-03,4.3
238,금산(충남),2020-07-04,0.4
238,금산(충남),2020-07-05,0.2
238,금산(충남),2020-07-06,12.0
238,금산(충남),2020-07-07,0.1
238,금산(충남),2020-07-09,1.8
238,금산(충남),2020-07-10,23.5
238,금산(충남),2020-07-12,59.3
238,금산(충남),2020-07-13,115.2
238,금산(충남),2020-07-14,15.2
238,금산(충남),2020-07-15,10.4
238,금산(충남),2020-07-19,3.3
238,금산(충남),2020-07-20,28.7
238,금산(충남),2020-07-21,0.0
238,금산(충남),2020-07-22,30.5
238,금산(충남),2020-07-23,61.8
238,금산(충남),2020-07-24,21.2
238,금산(충남),2020-07-25,7.1
238,금산(충남),2020-07-26,3.7
238,금산(충남),2020-07-27,4.3
238,금산(충남),2020-07-28,18.8
238,금산(충남),2020-07-29,31.4
238,금산(충남),2020-07-30,158.3
235,보령(충남),2020-06-24,2.3
235,보령(충남),2020-06-25,2.2
235,보령(충남),2020-06-26,0.3
235,보령(충남),2020-06-29,40.6
235,보령(충남),2020-06-30,20.9
235,보령(충남),2020-07-01,0.0
235,보령(충남),2020-07-03,1.7
235,보령(충남),2020-07-07,0.0
235,보령(충남),2020-07-10,0.6
235,보령(충남),2020-07-12,34.3
235,보령(충남),2020-07-13,60.9
235,보령(충남),2020-07-14,15.0
235,보령(충남),2020-07-15,1.3
235,보령(충남),2020-07-19,21.3
235,보령(충남),2020-07-20,3.4
235,보령(충남),2020-07-22,16.2
235,보령(충남),2020-07-23,96.7
235,보령(충남),2020-07-24,6.0
235,보령(충남),2020-07-25,1.0
235,보령(충남),2020-07-26,0.7
235,보령(충남),2020-07-27,0.6
235,보령(충남),2020-07-28,0.4
235,보령(충남),2020-07-29,56.5
235,보령(충남),2020-07-30,22.8
236,부여(충남),2020-06-24,6.7
236,부여(충남),2020-06-25,2.8
236,부여(충남),2020-06-29,42.6
236,부여(충남),2020-06-30,33.0
236,부여(충남),2020-07-02,0.2
236,부여(충남),2020-07-03,0.7
236,부여(충남),2020-07-09,0.0
236,부여(충남),2020-07-10,3.7
236,부여(충남),2020-07-12,50.4
236,부여(충남),2020-07-13,123.9
236,부여(충남),2020-07-14,15.9
236,부여(충남),2020-07-15,7.7
236,부여(충남),2020-07-19,27.3
236,부여(충남),2020-07-20,16.3
236,부여(충남),2020-07-22,22.5
236,부여(충남),2020-07-23,82.2
236,부여(충남),2020-07-24,25.0
236,부여(충남),2020-07-25,4.1
236,부여(충남),2020-07-26,0.2
236,부여(충남),2020-07-27,6.7
236,부여(충남),2020-07-28,0.3
236,부여(충남),2020-07-29,45.3
236,부여(충남),2020-07-30,56.3
129,서산(충남),2020-06-24,7.3
129,서산(충남),2020-06-25,1.4
129,서산(충남),2020-06-26,0.2
129,서산(충남),2020-06-27,0.0
129,서산(충남),2020-06-29,66.7
129,서산(충남),2020-06-30,21.1
129,서산(충남),2020-07-01,0.0
129,서산(충남),2020-07-03,0.0
129,서산(충남),2020-07-04,0.0
129,서산(충남),2020-07-07,0.0
129,서산(충남),2020-07-10,0.9
129,서산(충남),2020-07-12,15.2
129,서산(충남),2020-07-13,88.2
129,서산(충남),2020-07-14,16.5
129,서산(충남),2020-07-15,0.6
129,서산(충남),2020-07-19,20.5
129,서산(충남),2020-07-20,2.0
129,서산(충남),2020-07-22,2.4
129,서산(충남),2020-07-23,112.8
129,서산(충남),2020-07-24,24.1
129,서산(충남),2020-07-26,0.0
129,서산(충남),2020-07-27,0.2
129,서산(충남),2020-07-28,2.1
129,서산(충남),2020-07-29,25.0
129,서산(충남),2020-07-30,18.5
232,천안(충남),2020-06-24,3.8
232,천안(충남),2020-06-25,2.5
232,천안(충남),2020-06-26,0.0
232,천안(충남),2020-06-27,0.0
232,천안(충남),2020-06-29,37.5
232,천안(충남),2020-06-30,24.4
232,천안(충남),2020-07-01,3.0
232,천안(충남),2020-07-03,0.0
232,천안(충남),2020-07-04,0.0
232,천안(충남),2020-07-10,1.7
232,천안(충남),2020-07-12,10.2
232,천안(충남),2020-07-13,71.1
232,천안(충남),2020-07-14,8.8
232,천안(충남),2020-07-15,1.4
232,천안(충남),2020-07-19,11.6
232,천안(충남),2020-07-20,6.5
232,천안(충남),2020-07-22,40.1
232,천안(충남),2020-07-23,56.7
232,천안(충남),2020-07-24,15.2
232,천안(충남),2020-07-25,0.8
232,천안(충남),2020-07-26,0.2
232,천안(충남),2020-07-27,1.3
232,천안(충남),2020-07-28,4.5
232,천안(충남),2020-07-29,71.3
232,천안(충남),2020-07-30,52.0
146,전주(전북),2020-06-24,2.4
146,전주(전북),2020-06-25,0.3
146,전주(전북),2020-06-26,0.4
146,전주(전북),2020-06-29,27.6
146,전주(전북),2020-06-30,6.6
146,전주(전북),2020-07-01,0.8
146,전주(전북),2020-07-02,4.0
146,전주(전북),2020-07-03,4.1
146,전주(전북),2020-07-04,3.9
146,전주(전북),2020-07-05,0.6
146,전주(전북),2020-07-06,54.1
146,전주(전북),2020-07-07,0.9
146,전주(전북),2020-07-10,19.9
146,전주(전북),2020-07-12,71.6
146,전주(전북),2020-07-13,92.6
146,전주(전북),2020-07-14,7.8
146,전주(전북),2020-07-15,11.0
146,전주(전북),2020-07-19,0.4
146,전주(전북),2020-07-20,50.2
146,전주(전북),2020-07-21,0.3
146,전주(전북),2020-07-22,30.0
146,전주(전북),2020-07-23,59.6
146,전주(전북),2020-07-24,17.6
146,전주(전북),2020-07-25,0.1
146,전주(전북),2020-07-26,0.5
146,전주(전북),2020-07-27,4.0
146,전주(전북),2020-07-28,9.9
146,전주(전북),2020-07-29,51.7
146,전주(전북),2020-07-30,114.6
172,고창(전북),2020-06-24,7.2
172,고창(전북),2020-06-25,0.2
172,고창(전북),2020-06-26,0.0
172,고창(전북),2020-06-27,0.0
172,고창(전북),2020-06-29,31.6
172,고창(전북),2020-06-30,3.7
172,고창(전북),2020-07-03,4.0
172,고창(전북),2020-07-04,0.0
172,고창(전북),2020-07-06,1.5
172,고창(전북),2020-07-07,0.6
172,고창(전북),2020-07-09,0.0
172,고창(전북),2020-07-10,13.9
172,고창(전북),2020-07-12,66.8
172,고창(전북),2020-07-13,80.4
172,고창(전북),2020-07-14,5.9
172,고창(전북),2020-07-15,2.4
172,고창(전북),2020-07-18,0.0
172,고창(전북),2020-07-19,0.1
172,고창(전북),2020-07-20,33.2
172,고창(전북),2020-07-21,16.6
172,고창(전북),2020-07-22,28.0
172,고창(전북),2020-07-23,51.8
172,고창(전북),2020-07-24,6.7
172,고창(전북),2020-07-25,4.6
172,고창(전북),2020-07-27,5.5
172,고창(전북),2020-07-28,1.8
172,고창(전북),2020-07-29,126.0
172,고창(전북),2020-07-30,4.4
251,고창군(전북),2020-06-24,5.8
251,고창군(전북),2020-06-25,0.9
251,고창군(전북),2020-06-26,0.0
251,고창군(전북),2020-06-29,29.0
251,고창군(전북),2020-06-30,5.5
251,고창군(전북),2020-07-01,0.1
251,고창군(전북),2020-07-03,2.7
251,고창군(전북),2020-07-04,1.1
251,고창군(전북),2020-07-05,0.4
251,고창군(전북),2020-07-06,3.8
251,고창군(전북),2020-07-07,0.1
251,고창군(전북),2020-07-09,0.6
251,고창군(전북),2020-07-10,12.9
251,고창군(전북),2020-07-12,80.1
251,고창군(전북),2020-07-13,100.4
251,고창군(전북),2020-07-14,5.4
251,고창군(전북),2020-07-15,8.6
251,고창군(전북),2020-07-16,0.1
251,고창군(전북),2020-07-17,0.0
251,고창군(전북),2020-07-18,0.3
251,고창군(전북),2020-07-19,0.0
251,고창군(전북),2020-07-20,36.1
251,고창군(전북),2020-07-21,7.1
251,고창군(전북),2020-07-22,40.3
251,고창군(전북),2020-07-23,48.9
251,고창군(전북),2020-07-24,9.0
251,고창군(전북),2020-07-25,2.7
251,고창군(전북),2020-07-26,0.0
251,고창군(전북),2020-07-27,6.3
251,고창군(전북),2020-07-28,1.8
251,고창군(전북),2020-07-29,45.7
251,고창군(전북),2020-07-30,40.9
140,군산(전북),2020-06-24,5.2
140,군산(전북),2020-06-25,1.9
140,군산(전북),2020-06-26,1.0
140,군산(전북),2020-06-29,49.8
140,군산(전북),2020-06-30,16.9
140,군산(전북),2020-07-01,0.0
140,군산(전북),2020-07-03,2.4
140,군산(전북),2020-07-06,0.3
140,군산(전북),2020-07-07,0.3
140,군산(전북),2020-07-09,0.0
140,군산(전북),2020-07-10,5.7
140,군산(전북),2020-07-12,67.5
140,군산(전북),2020-07-13,124.0
140,군산(전북),2020-07-14,19.5
140,군산(전북),2020-07-15,5.5
140,군산(전북),2020-07-18,0.0
140,군산(전북),2020-07-19,16.6
140,군산(전북),2020-07-20,14.3
140,군산(전북),2020-07-22,18.8
140,군산(전북),2020-07-23,60.9
140,군산(전북),2020-07-24,19.9
140,군산(전북),2020-07-25,0.5
140,군산(전북),2020-07-27,14.8
140,군산(전북),2020-07-28,1.0
140,군산(전북),2020-07-29,27.2
140,군산(전북),2020-07-30,44.2
247,남원(전북),2020-06-24,7.5
247,남원(전북),2020-06-25,1.0
247,남원(전북),2020-06-26,0.7
247,남원(전북),2020-06-27,0.0
247,남원(전북),2020-06-29,36.0
247,남원(전북),2020-06-30,1.1
247,남원(전북),2020-07-01,0.2
247,남원(전북),2020-07-03,11.2
247,남원(전북),2020-07-04,0.0
247,남원(전북),2020-07-05,0.1
247,남원(전북),2020-07-06,0.6
247,남원(전북),2020-07-10,57.2
247,남원(전북),2020-07-12,40.9
247,남원(전북),2020-07-13,107.1
247,남원(전북),2020-07-14,6.1
247,남원(전북),2020-07-15,7.2
247,남원(전북),2020-07-16,0.1
247,남원(전북),2020-07-19,0.0
247,남원(전북),2020-07-20,9.2
247,남원(전북),2020-07-21,4.9
247,남원(전북),2020-07-22,46.7
247,남원(전북),2020-07-23,45.2
247,남원(전북),2020-07-24,23.0
247,남원(전북),2020-07-25,11.6
247,남원(전북),2020-07-27,11.2
247,남원(전북),2020-07-28,77.4
247,남원(전북),2020-07-29,18.9
247,남원(전북),2020-07-30,66.9
243,부안(전북),2020-06-24,5.8
243,부안(전북),2020-06-25,0.6
243,부안(전북),2020-06-26,0.0
243,부안(전북),2020-06-29,45.6
243,부안(전북),2020-06-30,7.1
243,부안(전북),2020-07-01,0.0
243,부안(전북),2020-07-02,1.1
243,부안(전북),2020-07-03,2.9
243,부안(전북),2020-07-04,0.0
243,부안(전북),2020-07-05,0.0
243,부안(전북),2020-07-06,4.9
243,부안(전북),2020-07-07,0.3
243,부안(전북),2020-07-09,0.8
243,부안(전북),2020-07-10,9.9
243,부안(전북),2020-07-12,78.7
243,부안(전북),2020-07-13,117.7
243,부안(전북),2020-07-14,4.4
243,부안(전북),2020-07-15,9.5
243,부안(전북),2020-07-18,0.1
243,부안(전북),2020-07-19,0.6
243,부안(전북),2020-07-20,26.3
243,부안(전북),2020-07-21,0.6
243,부안(전북),2020-07-22,12.7
243,부안(전북),2020-07-23,54.7
243,부안(전북),2020-07-24,6.5
243,부안(전북),2020-07-25,7.0
243,부안(전북),2020-07-26,0.1
243,부안(전북),2020-07-27,1.6
243,부안(전북),2020-07-28,3.3
243,부안(전북),2020-07-29,125.6
243,부안(전북),2020-07-30,27.1
254,순창군(전북),2020-06-24,18.6
254,순창군(전북),2020-06-25,0.5
254,순창군(전북),2020-06-26,0.1
254,순창군(전북),2020-06-29,40.1
254,순창군(전북),2020-06-30,3.8
254,순창군(전북),2020-07-01,0.0
254,순창군(전북),2020-07-03,9.0
254,순창군(전북),2020-07-06,0.9
254,순창군(전북),2020-07-07,0.0
254,순창군(전북),2020-07-09,1.4
254,순창군(전북),2020-07-10,36.0
254,순창군(전북),2020-07-12,52.4
254,순창군(전북),2020-07-13,143.2
254,순창군(전북),2020-07-14,3.8
254,순창군(전북),2020-07-15,12.2
254,순창군(전북),2020-07-20,9.8
254,순창군(전북),2020-07-21,3.4
254,순창군(전북),2020-07-22,22.5
254,순창군(전북),2020-07-23,64.4
254,순창군(전북),2020-07-24,13.1
254,순창군(전북),2020-07-25,2.3
254,순창군(전북),2020-07-27,12.2
254,순창군(전북),2020-07-28,63.3
254,순창군(전북),2020-07-29,46.5
254,순창군(전북),2020-07-30,57.1
244,임실(전북),2020-06-24,4.6
244,임실(전북),2020-06-25,1.1
244,임실(전북),2020-06-26,0.6
244,임실(전북),2020-06-29,35.2
244,임실(전북),2020-06-30,9.1
244,임실(전북),2020-07-01,0.1
244,임실(전북),2020-07-03,6.3
244,임실(전북),2020-07-04,0.3
244,임실(전북),2020-07-05,0.0
244,임실(전북),2020-07-06,0.3
244,임실(전북),2020-07-07,0.1
244,임실(전북),2020-07-09,0.0
244,임실(전북),2020-07-10,18.8
244,임실(전북),2020-07-12,49.1
244,임실(전북),2020-07-13,111.6
244,임실(전북),2020-07-14,4.5
244,임실(전북),2020-07-15,3.5
244,임실(전북),2020-07-18,0.0
244,임실(전북),2020-07-19,0.1
244,임실(전북),2020-07-20,18.5
244,임실(전북),2020-07-21,29.8
244,임실(전북),2020-07-22,63.7
244,임실(전북),2020-07-23,64.5
244,임실(전북),2020-07-24,19.3
244,임실(전북),2020-07-25,15.0
244,임실(전북),2020-07-26,7.1
244,임실(전북),2020-07-27,5.6
244,임실(전북),2020-07-28,14.5
244,임실(전북),2020-07-29,43.3
244,임실(전북),2020-07-30,28.1
248,장수(전북),2020-06-24,5.3
248,장수(전북),2020-06-25,1.8
248,장수(전북),2020-06-26,0.1
248,장수(전북),2020-06-29,35.7
248,장수(전북),2020-06-30,9.5
248,장수(전북),2020-07-01,0.2
248,장수(전북),2020-07-02,0.0
248,장수(전북),2020-07-03,8.8
248,장수(전북),2020-07-04,1.2
248,장수(전북),2020-07-06,0.1
248,장수(전북),2020-07-10,22.5
248,장수(전북),2020-07-11,0.2
248,장수(전북),2020-07-12,50.2
248,장수(전북),2020-07-13,124.1
248,장수(전북),2020-07-14,2.1
248,장수(전북),2020-07-15,4.4
248,장수(전북),2020-07-19,0.0
248,장수(전북),2020-07-20,13.7
248,장수(전북),2020-07-21,15.4
248,장수(전북),2020-07-22,85.9
248,장수(전북),2020-07-23,46.2
248,장수(전북),2020-07-24,13.5
248,장수(전북),2020-07-25,6.2
248,장수(전북),2020-07-26,2.2
248,장수(전북),2020-07-27,11.4
248,장수(전북),2020-07-28,44.5
248,장수(전북),2020-07-29,43.4
248,장수(전북),2020-07-30,76.3
245,정읍(전북),2020-06-24,2.3
245,정읍(전북),2020-06-25,0.9
245,정읍(전북),2020-06-26,0.1
245,정읍(전북),2020-06-29,19.9
245,정읍(전북),2020-06-30,6.7
245,정읍(전북),2020-07-01,0.1
245,정읍(전북),2020-07-03,3.1
245,정읍(전북),2020-07-04,0.7
245,정읍(전북),2020-07-05,0.2
245,정읍(전북),2020-07-06,9.3
245,정읍(전북),2020-07-07,0.2
245,정읍(전북),2020-07-09,0.6
245,정읍(전북),2020-07-10,15.7
245,정읍(전북),2020-07-12,81.5
245,정읍(전북),2020-07-13,116.1
245,정읍(전북),2020-07-14,3.6
245,정읍(전북),2020-07-15,14.1
245,정읍(전북),2020-07-18,0.0
245,정읍(전북),2020-07-19,0.0
245,정읍(전북),2020-07-20,45.3
245,정읍(전북),2020-07-21,3.9
245,정읍(전북),2020-07-22,11.2
245,정읍(전북),2020-07-23,43.6
245,정읍(전북),2020-07-24,4.1
245,정읍(전북),2020-07-25,1.8
245,정읍(전북),2020-07-27,4.7
245,정읍(전북),2020-07-28,5.9
245,정읍(전북),2020-07-29,38.9
245,정읍(전북),2020-07-30,11.9
156,광주(전남),2020-06-24,8.6
156,광주(전남),2020-06-25,0.0
156,광주(전남),2020-06-26,0.0
156,광주(전남),2020-06-29,41.5
156,광주(전남),2020-06-30,4.9
156,광주(전남),2020-07-03,7.4
156,광주(전남),2020-07-04,0.0
156,광주(전남),2020-07-06,0.3
156,광주(전남),2020-07-07,0.0
156,광주(전남),2020-07-09,0.0
156,광주(전남),2020-07-10,68.1
156,광주(전남),2020-07-12,37.0
156,광주(전남),2020-07-13,121.2
156,광주(전남),2020-07-14,1.3
156,광주(전남),2020-07-15,9.8
156,광주(전남),2020-07-20,6.1
156,광주(전남),2020-07-21,9.4
156,광주(전남),2020-07-22,19.7
156,광주(전남),2020-07-23,54.1
156,광주(전남),2020-07-24,21.9
156,광주(전남),2020-07-25,1.6
156,광주(전남),2020-07-27,8.9
156,광주(전남),2020-07-28,47.8
156,광주(전남),2020-07-29,115.5
156,광주(전남),2020-07-30,3.2
259,강진군(전남),2020-06-24,52.5
259,강진군(전남),2020-06-25,1.5
259,강진군(전남),2020-06-29,44.5
259,강진군(전남),2020-06-30,2.5
259,강진군(전남),2020-07-01,0.1
259,강진군(전남),2020-07-03,20.5
259,강진군(전남),2020-07-04,0.1
259,강진군(전남),2020-07-05,0.5
259,강진군(전남),2020-07-07,0.2
259,강진군(전남),2020-07-09,0.4
259,강진군(전남),2020-07-10,32.0
259,강진군(전남),2020-07-12,53.5
259,강진군(전남),2020-07-13,91.5
259,강진군(전남),2020-07-14,1.0
259,강진군(전남),2020-07-15,4.5
259,강진군(전남),2020-07-16,0.5
259,강진군(전남),2020-07-18,4.0
259,강진군(전남),2020-07-19,0.5
259,강진군(전남),2020-07-20,7.0
259,강진군(전남),2020-07-21,18.0
259,강진군(전남),2020-07-22,10.5
